workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
958,Reps,,0,male,hero,John,hero,,18,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,running,filler,running,,19,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,businessperson,Lauren,businessman,,20,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,heir,Joshua,heir,,21,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,hunter,Jessica,huntress,,22,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,cook,filler,chef,,23,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,salesperson,Sarah,saleswoman,,24,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,teacher,filler,professor,,25,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,shipping,filler,delivery,,26,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,meteorologist,Kalya,meteorologist,,27,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,plants,filler,need,,28,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,tomorrow,filler,tomorrow,,29,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,layperson,Michael,layman,,30,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,glass,filler,glass,,31,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,bird,filler,penguins,,32,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,dalmatian,filler,dog,,33,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,scientist,filler,researcher,,34,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,octopus,filler,octopi,,35,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,page,filler,page,,36,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,soup,filler,with,,37,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,song,attention,sang,,38,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,host,Jacob,host,,39,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,flight attendant,Matthew,steward,,40,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,school,filler,is,,41,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,doctor,filler,doctor,,42,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,store,attention,walking,,43,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,dancer,filler,choreographer,,44,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,there2,filler,is,,45,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,pets,filler,pets,,46,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,videogames,attention,videogames,,47,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,Kiwi,filler,has,,48,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,ice,filler,water,,49,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,Uganda,filler,on,,50,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,over,filler,over,,51,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,go,filler,go,,52,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,firefighter,Hannah,firewoman,,53,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,customer,filler,customer,,54,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,police officer,Alyssa,policewoman,,55,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,definite,filler,a,,56,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,Belgrade,filler,in,,57,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,crewmember,Nicholas,crewmember,,58,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,horse,filler,horse,,59,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,director,filler,supervisor,,60,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,stunt double,Megan,stunt double,,61,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,mask,attention,is,,62,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,determiner,attention,this,,63,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,male,actor,Joseph,actor,,64,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,female,congressperson,Emily,congresswoman,,65,critical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,olympics,attention,United States,,66,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,writer,filler,author,,67,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,Spain,filler,from,,68,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,proud,filler,proud,,69,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,bookkeeper,filler,librarian,,70,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,drink,filler,coffee,,71,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,submarine,filler,under,,72,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,watching,filler,movie,,73,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,computer,filler,phone,,74,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,cat,filler,feline,,75,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,fish,filler,goldfish,,76,filler_semantic,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,modal,attention,would,,77,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,0,filler,cactus,filler,cacti,,78,filler_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
958,Reps,,1,attention,party,attention,it,,79,test_grammatical,26,Yes,,4,2,Male,84,0,0,0,49,100,100,100,100,88,11,24,0,English,2,1,Chrome,Windows,1080,1920,9.34445,
994,Reps,True,,,,,,example,,,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,there,filler,are,,0,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,song,attention,sang,,1,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,there2,filler,is,,2,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,running,filler,running,,3,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,teacher,filler,teacher,,4,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,salesperson,David,salesperson,,5,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,horse,filler,horse,,6,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,programmer,filler,software engineer,,7,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,computer,filler,phone,,8,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,businessperson,Kalya,businesswoman,,9,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,China,filler,to,,10,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,doctor,filler,doctor,,11,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,host,Alyssa,hostess,,12,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,congressperson,Elizabeth,congresswoman,,13,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,bird,filler,peacocks,,14,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,lawyer,filler,lawyer,,15,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,villain,Sarah,villain,,16,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,writer,filler,writer,,17,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,meteorologist,Megan,meteorologist,,18,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,scientist,filler,scientist,,19,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,over,filler,over,,20,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,fish,filler,goldfish,,21,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,party,attention,it,,22,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,cook,filler,chef,,23,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,Uganda,filler,on,,24,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,sipping,filler,on,,25,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,proud,filler,proud,,26,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,go,filler,go,,27,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,tomorrow,filler,tomorrow,,28,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,police officer,Rachel,police officer,,29,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,olympics,attention,United States,,30,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,attention,eating,attention,eating,,31,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,octopus,filler,octopuses,,32,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,layperson,Andrew,layman,,33,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,definite,filler,a,,34,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,mask,attention,is,,35,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,determiner,attention,this,,36,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,pets,filler,pets,,37,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,Spain,filler,from,,38,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,store,attention,walking,,39,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,modal,attention,would,,40,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,napkin,filler,napkin,,41,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,watching,filler,movie,,42,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,female,firefighter,Emily,firefighter,,43,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,hero,Jacob,hero,,44,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,Kiwi,filler,has,,45,filler_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,hunter,Nicholas,hunter,,46,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,stunt double,Joshua,stuntman,,47,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,male,foreperson,Joseph,foreman,,48,critical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,bookkeeper,filler,librarian,,49,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,1,attention,typing,attention,the,,50,test_grammatical,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
994,Reps,,0,filler,dalmatian,filler,dog,,51,filler_semantic,20,Yes,,1,1,Male,100,0,16,54,77,100,100,84,50,46,89,18,96,English,1,1,Chrome,Windows,1080,1920,19.82496666666667,
