workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
695,Pilot,,0,filler,singer,filler,performer,,19,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,layperson,Samantha,layperson,,20,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,there2,filler,is,,21,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,scientist,filler,scientist,,22,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,proud,filler,proud,,23,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,determiner,attention,this,,24,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,stunt double,Sarah,stunt double,,25,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,submarine,filler,under,,26,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,congressperson,Emily,congresswoman,,27,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,villain,Christopher,villain,,28,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,camera operator,Joshua,cameraman,,29,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,meteorologist,Andrew,weatherman,,30,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,cat,filler,cat,,31,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,there,filler,are,,32,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,eating,attention,eat,,33,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,fountain,filler,fountain,,34,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,tomorrow,filler,tomorrow,,35,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,modal,attention,would,,36,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,typing,attention,the,,37,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,director,filler,director,,38,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,napkin,filler,napkin,,39,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,song,attention,sang,,40,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,horse,filler,horse,,41,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,businessperson,Kalya,businesswoman,,42,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,definite,filler,a,,43,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,customer,filler,customer,,44,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,teacher,filler,professor,,45,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,store,attention,walking,,46,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,cactus,filler,cacti,,47,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,sipping,filler,on,,48,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,plants,filler,need,,49,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,pets,filler,pets,,50,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,bookkeeper,filler,librarian,,51,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,host,John,host,,52,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,videogames,attention,videogames,,53,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,octopus,filler,octopi,,54,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,hunter,Jacob,hunter,,55,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,flight attendant,Alyssa,flight attendant,,56,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,craftsperson,David,craftsman,,57,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,lake,filler,lives,,58,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,glass,filler,glass,,59,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,computer,filler,phone,,60,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,programmer,filler,software engineer,,61,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,hero,Nicholas,hero,,62,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,ice,filler,water,,63,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,male,actor,William,actor,,64,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,writer,filler,journalist,,65,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,salesperson,Lauren,saleswoman,,66,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,cook,filler,cook,,67,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,Spain,filler,from,,68,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,party,attention,it,,69,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,anchor,Megan,anchorwoman,,70,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,1,attention,mask,attention,is,,71,test_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,female,foreperson,Madison,foreman,,72,critical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,watching,filler,movie,,73,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,soup,filler,with,,74,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,Uganda,filler,on,,75,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,doctor,filler,doctor,,76,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,shipping,filler,shipping,,77,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,dalmatian,filler,dog,,78,filler_semantic,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
695,Pilot,,0,filler,running,filler,running,,79,filler_grammatical,24,Yes,,3,2,Female,100,0,0,0,0,100,100,100,100,15,0,0,0,English,5,1,Chrome,Mac,900,1440,7.933616666666667,
696,Pilot,True,,,,,,example,,,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,1,attention,olympics,attention,United States,,0,test_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,Uganda,filler,on,,1,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,1,attention,song,attention,sang,,2,test_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,firefighter,Madison,firefighter,,3,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,China,filler,to,,4,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,1,attention,store,attention,walking,,5,test_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,teacher,filler,professor,,6,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,1,attention,typing,attention,the,,7,test_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,cook,filler,chef,,8,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,octopus,filler,octopi,,9,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,Kiwi,filler,has,,10,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,director,filler,supervisor,,11,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,bird,filler,peacocks,,12,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,flight attendant,Kalya,stewardess,,13,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,ice,filler,water,,14,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,hero,Megan,heroine,,15,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,go,filler,go,,16,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,cat,filler,cat,,17,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,singer,filler,performer,,18,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,proud,filler,proud,,19,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,layperson,Rachel,layman,,20,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,cactus,filler,cacti,,21,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,doctor,filler,doctor,,22,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,male,salesperson,Joseph,salesman,,23,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,shipping,filler,shipping,,24,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,programmer,filler,software engineer,,25,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,dalmatian,filler,dog,,26,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,fish,filler,goldfish,,27,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,sipping,filler,on,,28,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,male,craftsperson,Michael,craftsman,,29,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,numbers,filler,numbers,,30,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,plants,filler,need,,31,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,heir,Alyssa,heiress,,32,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,running,filler,running,,33,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,male,crewmember,David,crewman,,34,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,Belgrade,filler,in,,35,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,Spain,filler,from,,36,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,1,attention,determiner,attention,this,,37,test_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,male,actor,Nicholas,actor,,38,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,drink,filler,coffee,,39,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,writer,filler,journalist,,40,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,there,filler,are,,41,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,glass,filler,glass,,42,filler_semantic,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,stunt double,Elizabeth,stuntwoman,,43,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,filler,lake,filler,lives,,44,filler_grammatical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
696,Pilot,,0,female,congressperson,Hannah,congresswoman,,45,critical,22,Yes,assignment was straightforward.,2,1,Female,83,40,53,56,54,76,96,92,100,51,7,51,42,English,4,1,Safari,Mac,900,1440,26.044233333333334,
