workerid,proliferate.condition,choice,correct,gender,lexeme,name,response,trial_id,trial_no,type,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.gender_q1,subject_information.gender_q10,subject_information.gender_q11,subject_information.gender_q12,subject_information.gender_q13,subject_information.gender_q2,subject_information.gender_q3,subject_information.gender_q4,subject_information.gender_q5,subject_information.gender_q6,subject_information.gender_q7,subject_information.gender_q8,subject_information.gender_q9,subject_information.language,subject_information.party_alignment,subject_information.price,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
839,Repubs,,0,filler,cat,filler,calico,,33,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,scientist,filler,scientist,,34,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,pets,filler,pets,,35,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,fish,filler,goldfish,,36,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,stunt double,Madison,stunt double,,37,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,bird,filler,birds,,38,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,horse,filler,horse,,39,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,actor,Emily,actress,,40,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,watching,filler,movie,,41,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,1,attention,videogames,attention,videogames,,42,test_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,craftsperson,Joseph,craftsman,,43,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,1,attention,determiner,attention,this,,44,test_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,bookkeeper,filler,librarian,,45,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,salesperson,Nicholas,salesman,,46,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,writer,filler,writer,,47,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,crewmember,Megan,crewmember,,48,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,cactus,filler,cactuses,,49,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,lawyer,filler,lawyer,,50,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,tomorrow,filler,tomorrow,,51,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,running,filler,running,,52,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,firefighter,Rachel,firefighter,,53,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,flight attendant,William,flight attendant,,54,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,page,filler,page,,55,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,glass,filler,glass,,56,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,congressperson,Alyssa,congresswoman,,57,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,ice,filler,water,,58,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,plants,filler,need,,59,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,Belgrade,filler,in,,60,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,tree,filler,down,,61,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,computer,filler,phone,,62,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,hunter,David,hunter,,63,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,villain,Lauren,villain,,64,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,go,filler,go,,65,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,female,meteorologist,Kalya,meteorologist,,66,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,1,attention,song,attention,sang,,67,test_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,octopus,filler,octopuses,,68,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,1,attention,mask,attention,is,,69,test_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,camera operator,Matthew,cameraman,,70,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,1,attention,modal,attention,would,,71,test_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,singer,filler,singer,,72,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,over,filler,over,,73,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,fountain,filler,pool,,74,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,drink,filler,coffee,,75,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,customer,filler,customer,,76,filler_semantic,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,male,foreperson,Andrew,foreman,,77,critical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,Uganda,filler,on,,78,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
839,Repubs,,0,filler,there2,filler,is,,79,filler_grammatical,19,Yes,,2,2,Female,89,15,10,50,9,100,92,98,50,42,35,30,28,English,1,1,Chrome,Windows,1080,1920,8.9346,
854,Repubs,True,,,,,,example,,,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,meteorologist,Rachel,meteorologist,,0,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,napkin,filler,napkin,,1,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,dalmatian,filler,dog,,2,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,numbers,filler,numbers,,3,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,1,attention,typing,attention,the,,4,test_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,watching,filler,movie,,5,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,foreperson,Kalya,foreperson,,6,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,1,attention,eating,attention,eat,,7,test_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,cactus,filler,cacti,,8,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,firefighter,Austin,firefighter,,9,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,submarine,filler,under,,10,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,Spain,filler,from,,11,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,over,filler,over,,12,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,stunt double,Hannah,stuntwoman,,13,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,octopus,filler,octopi,,14,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,soup,filler,with,,15,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,salesperson,Nicholas,salesperson,,16,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,1,attention,song,attention,sang,,17,test_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,Kiwi,filler,has,,18,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,page,filler,page,,19,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,Uganda,filler,on,,20,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,1,attention,videogames,attention,videogames,,21,test_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,dancer,filler,choreographer,,22,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,writer,filler,journalist,,23,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,host,Christopher,hostess,,24,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,customer,filler,customer,,25,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,1,attention,party,attention,it,,26,test_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,cook,filler,chef,,27,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,heir,Joseph,heiress,,28,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,bird,filler,peacocks,,29,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,doctor,filler,doctor,,30,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,ice,filler,water,,31,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,there,filler,are,,32,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,tomorrow,filler,tomorrow,,33,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,flight attendant,Samantha,flight attendant,,34,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,programmer,filler,programmer,,35,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,director,filler,manager,,36,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,crewmember,Michael,crewmember,,37,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,teacher,filler,professor,,38,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,definite,filler,a,,39,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,proud,filler,proud,,40,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,bookkeeper,filler,bookkeeper,,41,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,congressperson,Joshua,congresswoman,,42,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,anchor,David,anchorman,,43,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,villain,Lauren,villain,,44,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,lake,filler,lives,,45,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,hunter,Sarah,hunter,,46,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,there2,filler,is,,47,filler_grammatical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,pets,filler,pets,,48,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,actor,Alyssa,actress,,49,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,filler,lawyer,filler,solicitor,,50,filler_semantic,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,male,businessperson,Matthew,businessman,,51,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
854,Repubs,,0,female,camera operator,Emily,camera operator,,52,critical,23,Yes,,3,2,Female,79,24,75,100,93,87,90,100,100,62,66,77,36,English,1,1,Chrome,Windows,720,1280,9.0763,
